mb_code16,lon,lat
20295942000,144.8772923541,-37.6826293933
20295943000,144.8738030988,-37.6825817662
20295950000,144.8834176767,-37.7072250719
20293680000,144.9237414654,-37.6573142885
20293690000,144.9114359626,-37.6878393667
20293700000,144.8998561453,-37.6841927735
20293710000,144.9011873158,-37.6789092508
20293720000,144.8925722065,-37.6975606106
20293730000,144.8974266198,-37.6963788075
20312530000,145.1230553808,-37.9718129622
20293750000,144.8909919800,-37.6949276832
20312340000,145.0553598711,-37.9723841143
20312350000,145.0546732334,-37.9739628675
20312360000,145.0537215640,-37.9781119699
20312370000,145.0620180639,-37.9803754131
20312380000,145.0627665267,-37.9829861859
20312390000,145.0695714332,-37.9863988745
20312400000,145.0723826998,-37.9906460754
20312410000,145.0947439634,-37.9871403129
20312420000,145.0876547122,-38.0061886127
20312430000,145.0833672260,-38.0026089796
20312440000,145.0827186438,-37.9977044708
20315590000,145.0443290747,-37.9403127915
20308970000,145.0925774735,-38.0000431126
20308980000,145.1116353977,-38.0031889933
20308991000,145.1003701662,-38.0093361562
20317272000,145.1070193625,-37.9886412862
20317280000,145.0594024676,-37.9371234125
20317290000,145.1330325371,-37.9789728228
20317300000,145.0604990641,-37.9506403743
20317320000,145.0897705632,-37.9976238241
20317330000,145.1269769446,-37.9337142539
20317340000,145.1294657743,-37.9341143077
20317350000,145.1275053815,-37.9378666026
20317360000,145.1224377096,-37.9792220872
20317371000,145.0758134931,-37.9797462559
20317372000,145.0767022276,-37.9785364081
20317373000,145.0772271804,-37.9797060155
20317380000,145.0797363750,-37.9794466166
20317390000,145.0829755990,-37.9818135170
20302300000,144.7320031353,-37.5892956059
20312540000,145.0965130032,-37.9856891586
20302310000,144.7319851955,-37.5645886666
20302320000,144.7053992861,-37.5825089365
20302330000,144.7253023690,-37.5768634410
20302340000,144.7136974894,-37.5758828985
20312451000,145.1076468278,-37.9988535050
20312452000,145.1079410506,-37.9955118028
20312460000,145.1047638499,-37.9908405077
20312470000,145.1165102207,-37.9916397273
20312480000,145.1327049323,-38.0164923084
20312490000,145.1373060006,-38.0169154803
20312500000,145.0797162732,-37.9732641395
20312511000,145.0751018750,-37.9683930201
20312570000,145.0806476740,-37.9573932736
20312580000,145.1143714554,-37.9486853203
20312590000,145.0837474566,-37.9604802570
20312600000,145.0808247283,-37.9526478484
20294070000,144.8800287887,-37.7064910086
20294090000,144.9605515235,-37.6656150835
20294100000,144.9401499264,-37.6690924389
20293510000,144.9296242095,-37.6917244516
20293520000,144.9334377988,-37.6907528959
20293530000,144.9340641926,-37.6879350781
20293540000,144.9291914355,-37.6881085680
20293550000,144.9341495684,-37.6855341716
20293560000,144.9242416172,-37.6927614410
20293570000,144.9254085164,-37.6901449761
20293580000,144.9230031938,-37.6898574656
20293590000,144.9143803880,-37.6903073514
20293600000,144.9247813108,-37.6846868463
20293610000,144.9222238818,-37.6815631884
20298710000,144.9385317523,-37.6103494251
20298720000,144.9340270311,-37.6099719908
20298730000,144.9399255873,-37.6066752463
20298740000,144.9334880516,-37.6050816997
20298750000,144.9380889755,-37.5933018403
20298770000,144.9370659964,-37.5829684201
20298780000,144.9243025445,-37.6365370719
20297250000,144.9304207934,-37.6132753127
20294290000,144.9630190274,-37.6878855999
20294300000,144.9324615669,-37.6836738046
20294310000,144.9342703286,-37.6732783866
20294320000,144.9303886764,-37.6615634423
20294330000,144.9329690429,-37.6581568690
20294340000,144.9398843372,-37.6633244345
20293760000,144.8951969527,-37.6939612761
20293770000,144.9004995217,-37.6723841252
20293780000,144.9068678340,-37.6718724099
20299150000,144.9012794041,-37.6475793367
20299180000,144.8935175797,-37.6709525766
20301141000,144.7297317579,-37.5803871451
20299190000,144.9047456437,-37.6605178726
20299200000,144.8856219970,-37.6578457246
20299210000,144.9364721267,-37.6137054495
20299220000,144.9376299302,-37.6067259779
20299230000,144.9363334912,-37.5928711267
20299240000,144.9392753066,-37.5902460263
20294510000,144.8927168780,-37.6930804092
20294520000,144.8894522387,-37.6883213115
20294531000,144.8755490717,-37.6983388650
20294532000,144.8768553042,-37.6996750824
20294540000,144.8818099503,-37.6951840447
20294550000,144.8852006659,-37.6801485268
20294560000,144.8784819946,-37.6768437256
20294570000,144.8800387299,-37.7032023259
20317400000,145.0597167073,-37.9767062128
20317410000,145.0606858581,-37.9737270215
20317420000,145.0832349710,-37.9910157953
20317430000,145.0867130460,-37.9874533329
20317440000,145.0868390073,-37.9891119267
20317450000,145.0902794431,-37.9949366461
20317460000,145.0936222497,-37.9982820966
20317470000,145.1193098370,-37.9305212547
20317480000,145.1036821867,-37.9374163616
20317490000,145.1160451573,-37.9376494003
20317500000,145.0972211216,-37.9317175081
20313320000,145.1341435098,-37.9806518579
20313332000,145.1376048710,-37.9874438417
20313340000,145.1383090124,-37.9845392349
20313350000,145.1411968102,-37.9879200685
20313360000,145.1255370351,-37.9705525493
20313370000,145.1341381517,-37.9557226580
20313380000,145.1130019060,-37.9458471409
20313390000,145.1130374679,-37.9402595426
20313400000,145.1104220940,-37.9412503509
20313410000,145.1102000564,-37.9370020853
20313420000,145.1250950996,-37.9815936361
20313430000,145.0853350383,-37.9671305836
20313440000,145.1021630649,-37.9462804068
20313450000,145.1048725370,-37.9464193464
20313461000,145.1085905709,-37.9449833643
20313462000,145.1092992502,-37.9455446385
20294110000,144.9435640081,-37.6721599941
20294120000,144.9470424769,-37.6698464091
20294130000,144.9506721005,-37.6715831543
20294140000,144.9532806923,-37.6678102079
20294150000,144.9257017313,-37.6491460995
20294160000,144.9297816493,-37.6469265899
20294170000,144.9304910070,-37.6504341244
20294180000,144.9313511833,-37.6561261463
20294191000,144.9582649025,-37.6498640120
20294192000,144.9545979865,-37.6493963754
20299840000,144.8958555383,-37.6696248278
20294880000,144.9065485535,-37.6793686852
20299850000,144.8935234222,-37.6734341259
20299860000,144.8953669407,-37.6740404931
20299870000,144.8957917010,-37.6560456452
20299880000,144.9072690939,-37.6508796662
20299890000,144.9260013078,-37.6388568734
20299900000,144.9229005681,-37.6329114505
20299910000,144.9205377824,-37.5995489432
20294870000,144.9069735048,-37.6808994327
20314592000,145.0861814393,-38.0071661653
20294350000,144.9525168853,-37.6847807671
20294360000,144.9605187633,-37.6772055310
20294370000,144.9636918625,-37.6738268166
20294380000,144.9634476211,-37.6796671835
20294390000,144.9319196999,-37.6876721000
20296390000,144.9311711432,-37.6193319199
20296400000,144.9336706175,-37.6158252726
20296410000,144.9300881554,-37.6147392779
20296420000,144.9370933588,-37.6142968056
20296430000,144.9340089402,-37.6136431871
20296440000,144.9393461605,-37.6124920520
20296450000,144.9366085849,-37.6121896685
20296460000,144.9287992047,-37.6107025926
20296480000,144.9391009670,-37.6086640520
20295050000,144.9167728020,-37.6912972301
20295060000,144.9313202370,-37.6818651191
20295070000,144.9282279082,-37.6752234341
20295080000,144.9097425842,-37.6726806499
20295090000,144.9341993563,-37.6657110638
20295100000,144.9393291086,-37.6728526872
20294580000,144.8853792600,-37.6926755809
20294590000,144.8748406435,-37.7052708729
20296570000,144.9223334810,-37.6341698039
20296580000,144.9276930556,-37.6333611544
20296590000,144.9228163319,-37.6310429160
20296600000,144.9242937918,-37.6284541137
20296610000,144.9220996315,-37.6253187615
20296620000,144.9236248308,-37.6220011810
20296630000,144.9274796325,-37.5969191332
20296640000,144.9261847227,-37.6022065237
20296650000,144.9285216116,-37.5951263601
20314600000,145.0895666477,-38.0071141089
20295220000,144.9710990636,-37.6811140664
20295230000,144.9149357078,-37.6565065783
20295240000,144.9275589994,-37.6517354092
20295250000,144.9117871670,-37.6599238661
20295260000,144.8748273397,-37.6792464183
20297360000,144.9214865762,-37.6291286124
20313470000,145.1010713149,-37.9433769176
20313480000,145.1065115877,-37.9425008476
20313490000,145.0989624933,-37.9403394388
20313500000,145.1081583610,-37.9391382866
20313510000,145.0814855036,-37.9700750034
20313520000,145.0833514236,-37.9670256668
20313530000,145.0795427578,-37.9652026489
20302870000,144.7291374307,-37.5618817646
20314470000,145.0555916671,-37.9613666641
20314480000,145.0578689843,-37.9578499140
20314500000,145.0579257823,-37.9697582521
20314510000,145.0407840750,-37.9428906093
20314520000,145.0616846430,-37.9870590753
20314530000,145.0637973883,-37.9873511829
20314540000,145.0654999550,-37.9899669527
20314550000,145.0663869884,-37.9876531020
20314560000,145.0752324787,-37.9953375504
20314570000,145.0735975179,-37.9922489633
20314591000,145.0855987079,-38.0062648454
20314610000,145.1036519894,-38.0051343394
20314620000,145.0942858616,-38.0012757953
20314630000,145.0838362276,-37.9306705011
20314640000,145.0839806761,-37.9374213334
20314650000,145.0808188736,-37.9787179228
20294891000,144.9388765422,-37.6467331688
20294892000,144.9403048666,-37.6489763004
20294900000,144.9491786103,-37.6455356573
20294911000,144.9494515735,-37.6609447902
20294912000,144.9439885531,-37.6520423835
20294920000,144.9495232037,-37.6517298921
20296990000,144.8991392241,-37.6474476697
20297000000,144.9039270272,-37.6518393824
20297010000,144.9056166217,-37.6567438037
20297020000,144.8081508549,-37.6374408027
20297050000,144.9277215713,-37.6377157771
20297060000,144.9283945498,-37.6351884875
20297070000,144.9282245288,-37.6256584902
20297080000,144.9292205915,-37.6296932488
20297090000,144.9291550352,-37.6231381574
20297100000,144.9312598261,-37.6371028749
20297111000,144.9312043840,-37.6261078926
20295600000,144.9111677592,-37.6490498833
20295610000,144.9111009237,-37.6474592107
20295110000,144.9442153285,-37.6684954039
20297190000,144.8981658152,-37.6704813492
20297200000,144.9047108548,-37.6581512246
20297210000,144.8495159611,-37.7072915762
20297220000,144.9314603162,-37.6176683711
20297230000,144.9354931656,-37.6165050740
20297240000,144.9329717700,-37.6145591531
20297260000,144.9378434995,-37.6123936797
20297270000,144.9347204213,-37.6120655780
20297280000,144.9404677913,-37.6107335677
20297290000,144.9312439604,-37.6108418742
20295790000,144.9383005894,-37.6774753049
20295811000,144.9317743107,-37.6443844970
20295812000,144.9358929304,-37.6504373144
20295813000,144.9382821007,-37.6436669653
20295820000,144.9605180124,-37.6468179586
20317650000,145.0485298894,-37.9449705238
20295840000,144.9088261281,-37.6570590685
20297370000,144.9258394897,-37.6250382152
20297380000,144.9227296010,-37.6240869375
20297390000,144.9252932106,-37.6218456960
20297400000,144.9232241139,-37.5958121200
20297410000,144.9232158580,-37.6043112653
20297420000,144.9244042752,-37.6015881778
20297430000,144.9277596910,-37.5959464573
20297440000,144.9270014136,-37.5984399829
20297450000,144.9274941801,-37.6024733564
20297460000,144.9300115146,-37.6035871406
20297470000,144.9312686291,-37.6011077019
20297490000,144.9405867709,-37.6024985739
20297500000,144.9215878556,-37.6213907031
20297510000,144.9225412633,-37.6180990368
20295960000,144.8866682073,-37.6988349973
20295971000,144.8869838231,-37.7039791795
20295972000,144.8904701275,-37.7022958187
20295981000,144.9692097070,-37.6895150014
20295982000,144.9648517152,-37.6888269059
20295990000,144.9639916135,-37.6909814812
20296000000,144.9608368219,-37.6908529487
20298110000,144.9243987440,-37.6327021001
20314660000,145.0775031270,-37.9822667148
20314671000,145.0686906504,-37.9416345742
20314672000,145.0668528892,-37.9416186358
20314680000,145.0617910272,-37.9564683826
20314690000,145.0590762024,-37.9872981165
20314700000,145.0865166536,-38.0001819480
20314710000,145.1341888573,-38.0124479569
20314720000,145.1009644563,-37.9968722834
20303680000,144.7275324542,-37.5761232738
20315600000,145.0485171704,-37.9412841256
20315610000,145.0544015533,-37.9412005381
20315620000,145.0566445343,-37.9380509502
20315630000,145.1358808644,-37.9443539382
20315640000,145.1370658146,-37.9491599148
20315650000,145.1379939805,-37.9462639411
20315660000,145.1147393006,-37.9453967659
20315670000,145.1133640807,-37.9437034963
20315680000,145.1121146390,-37.9396144492
20315690000,145.1152754244,-37.9395170996
20315700000,145.1201075963,-37.9753976837
20315710000,145.1238621298,-37.9727529666
20315720000,145.1032862506,-37.9450690597
20315730000,145.0990709005,-37.9428300839
20315740000,145.1098898279,-37.9429006166
20315750000,145.1041064719,-37.9419355183
20315761000,145.0851464128,-37.9710465080
20315762000,145.0845789860,-37.9705556437
20315770000,145.0807798459,-37.9689137161
20295620000,144.9238598698,-37.6539550396
20297852000,144.9324990867,-37.6347461763
20295630000,144.9253561933,-37.6544055601
20295640000,144.8948016814,-37.6913272239
20297790000,144.9122977975,-37.6352036342
20297800000,144.8876684124,-37.6504797862
20297810000,144.8952880901,-37.6517248173
20297821000,144.9016375057,-37.6521618732
20297822000,144.9015408240,-37.6533759363
20297830000,144.9016632651,-37.6492055478
20297840000,144.9065716219,-37.6543499166
20297860000,144.9296154036,-37.6378480942
20297870000,144.9310473246,-37.6226823771
20297880000,144.9361858356,-37.6215120374
20297890000,144.9599893586,-37.6389390765
20296270000,144.9295937957,-37.6280514731
20296280000,144.9282008233,-37.6240194205
20296290000,144.9323101241,-37.6238901713
20295850000,144.8767475824,-37.7073642021
20297930000,144.8976439948,-37.6694278928
20297940000,144.9325691631,-37.6163008003
20298050000,144.9364902524,-37.5909592478
20297950000,144.9389777809,-37.6150870122
20297960000,144.9322018236,-37.6134536845
20297970000,144.9296735553,-37.6112285568
20297980000,144.9366951907,-37.6103744059
20297990000,144.9298138115,-37.6090788251
20298000000,144.9396259562,-37.6072783163
20298010000,144.9347298498,-37.6066663196
20298020000,144.9305636286,-37.6063429382
20298030000,144.9399182111,-37.5932773262
20317640000,145.0702694446,-37.9778937194
20298790000,144.9211381377,-37.6372127359
20298800000,144.9273056765,-37.6316882561
20298810000,144.9246232542,-37.6290091290
20298820000,144.9248393234,-37.6239106492
20298830000,144.9276645943,-37.6015314568
20298120000,144.9268370137,-37.6286572327
20298130000,144.9255456599,-37.6259483033
20298140000,144.9221511607,-37.6228669726
20298150000,144.9272626439,-37.6224389581
20298160000,144.9237184810,-37.6028917169
20308000000,145.0698112522,-37.9835261909
20298170000,144.9241840327,-37.5950642173
20298180000,144.9256789741,-37.6000544348
20298190000,144.9306064470,-37.5967209966
20298200000,144.9308833306,-37.6034391845
20298220000,144.9400132507,-37.5994959485
20298230000,144.9402466918,-37.6037008054
20298240000,144.9407474975,-37.5952900820
20298260000,144.9294805702,-37.6187451636
20299250000,144.9349444643,-37.5803054214
20299260000,144.9254680010,-37.6361142537
20299270000,144.9249196024,-37.6308423109
20299280000,144.9239560858,-37.6273000186
20299290000,144.9260917241,-37.6235168911
20299300000,144.9259186728,-37.6040209299
20299310000,144.9320077309,-37.5997294787
20315780000,145.0821217097,-37.9665204489
20315790000,145.0802880786,-37.9637955704
20315800000,145.0815255139,-37.9619837543
20315810000,145.0736106719,-37.9795302017
20315820000,145.0814058494,-37.9741816986
20315830000,145.0851050007,-37.9798562983
20315840000,145.0735056874,-37.9668905648
20315850000,145.0751850955,-37.9653403285
20317510000,145.0455581204,-37.9421033021
20317520000,145.1350963223,-37.9367568109
20311340000,145.0565445147,-37.9764425034
20317530000,145.1333992094,-37.9475804577
